No.,Công ty,Chức danh,Người liên hệ,SĐT,Liên Hệ,Email,Liên Hệ mail,Địa chỉ,Lương,Ngày đăng,Hạn tuyển,Check gửi,Last Subject,Last Body HTML,Trạng thái Reply,Lần Follow-up,Ngày Follow-up gần nhất,Mailbox đã dùng,Category
1233,東方文明有限公司,,,'0963938578,,,,974台灣花蓮縣壽豐鄉豐坪村豐坪村豐坪路一段16巷6弄8號,,,,,,,,0,,,Công ty xây dựng
1234,東岳營造有限公司,,,'0492980223,,,,545台灣南投縣埔里鎮薰化里西寧路14號,,,,,,,,0,,,Nhà thầu phụ công trình
1235,睿新營造有限公司,,,'038536196,,,,973台灣花蓮縣吉安鄉北昌村自立路二段77號,,,,,,,,0,,,Công ty xây dựng
1236,洽和土木包工業,,,'038576699,,,,973台灣花蓮縣吉安鄉北昌村莊敬路123號,,,,,,,,0,,,Đơn vị xây dựng nhà
1237,員達營造有限公司,,,'038343803,,,,970台灣花蓮縣花蓮市國聯里國興五街118號,,,,,,,,0,,,Công ty xây dựng
1238,振輝土木包工業,,,'038312062,,,,970台灣花蓮縣花蓮市主睦里南京街162號,,,,,,,,0,,,Nhà thầu phụ công trình
1239,堃鴻建設,,,,,,,880台灣澎湖縣馬公市,,,,,,,,0,,,Nhà thầu
1240,品俋建設,,,,,,,880台灣澎湖縣馬公市,,,,,,,,0,,,Nhà thầu phụ công trình
1241,文武企業工程行,,,'0987461016,,,,885台灣澎湖縣湖西鄉城北村56號之1,,,,,,,,0,,,Công ty xây dựng
1242,龍峰預拌混凝土有限公司,,,'069211115,,,,880台灣澎湖縣馬公市西文里203縣道107號,,,,,,,,0,,,Nhà thầu
1243,闕逸華,,,'069210145,,,,880台灣澎湖縣馬公市96號之4前貨櫃,,,,,,,,0,,,Nhà thầu phụ công trình
1244,澎湖公司,,,,,,,880台灣澎湖縣馬公市東文里文山路166號,,,,,,,,0,,,Công ty xây dựng
1245,豪信預拌混凝土有限公司,,,'069219167,,,,880台灣澎湖縣馬公市西文里文學路221號,,,,,,,,0,,,Công ty xây dựng
1246,歆絜建設股份有限公司澎湖分公司澎湖分公司,,,'069211745,,,,880台灣澎湖縣馬公市東文里文山路27巷8號,,,,,,,,0,,,Nhà thầu phụ công trình
1247,澎雄營造工程有限公司,,,'069278543,,,,880台灣澎湖縣馬公市石泉里石泉1-801號,,,,,,,,0,,,Nhà thầu
1248,黃德和,,,'069212002,,,,880台灣澎湖縣馬公市16號之1,,,,,,,,0,,,Nhà thầu phụ công trình
1249,春越營造股份有限公司澎湖辦事處澎湖辦事處,,,'069218669,,,,880台灣澎湖縣馬公市東文里文山路27巷8號9號樓之1,,,,,,,,0,,,Nhà thầu phụ công trình
1250,澎湖-陳董,,,,,,,880台灣澎湖縣馬公市山水里,,,,,,,,0,,,Công ty xây dựng
1251,昌億預拌混凝土有限公司,,,'069921188,,,,885台灣澎湖縣湖西鄉湖東村湖東90號,,,,,,,,0,,,Công ty xây dựng
1252,金正室內設計,,,'0910799575,,,,台灣澎湖縣湖西鄉成功村1-59號,,,,,,,,0,,,Công ty xây dựng
1253,福誠營造工程有限公司,,,'069218168,,,,880台灣澎湖縣馬公東文里文學路330巷18號,,,,,,,,0,,,Nhà thầu
1254,楷翔企業行,,,'069217475,,,,台灣澎湖縣馬公市西衛里421號,,,,,,,,0,,,Công ty xây dựng
1255,旺立企業行,,,'069921588,,,,885台灣澎湖縣湖西鄉4號,,,,,,,,0,,,Nhà thầu phụ công trình
1256,隆恩企業行,,,'069216363,,,,885台灣澎湖縣湖西鄉52-2號,,,,,,,,0,,,Nhà thầu phụ công trình
1257,正寅企業行,,,'069216773,,,,880台灣澎湖縣馬公市92號之50,,,,,,,,0,,,Nhà thầu phụ công trình
1258,陸豐企業行,,,'069216797,,,,880台灣澎湖縣馬公市78號,,,,,,,,0,,,Nhà thầu phụ công trình
1259,隘門水電,,,'0982766888,,,,885台灣澎湖縣湖西鄉851號,,,,,,,,0,,,Đơn vị xây dựng nhà
1260,百總工程股份有限公司,,,'069260637,,,,880台灣澎湖縣馬公市光復里新營路25號之1號,,,,,,,,0,,,Nhà thầu phụ công trình
1261,億東營造股份有限公司,,,'0229184270,http://www.itcbuild.com.tw/,,,231台灣新北市新店區寶中路94號5樓之2,,,,,,,,0,,,Công ty xây dựng
1262,龍曜企業行,,,'069213462,,,,880台灣澎湖縣馬公市1號之26,,,,,,,,0,,,Nhà thầu phụ công trình
1263,銘常水電工程有限公司,,,'069228793,,,,"28, No. 880朝阳路41巷馬公市澎湖縣台灣",,,,,,,,0,,,Nhà thầu phụ công trình
1264,景園建設企業行,,,'069273891,,,,880008台灣澎湖縣馬公市光復里中華路54-2號2樓,,,,,,,,0,,,Công ty xây dựng
1265,上境科技股份有限公司,,,'069228873,,,,880台灣澎湖縣馬公市171號,,,,,,,,0,,,Nhà thầu phụ công trình
1266,旺慶防水工程行,,,'069951658,,,,880台灣澎湖縣馬公市五德里鎖港里65號,,,,,,,,0,,,Nhà thầu phụ công trình
1267,澎穩企業有限公司,,,'069951520,,,,880台灣澎湖縣馬公市58號之70,,,,,,,,0,,,Nhà thầu phụ công trình
1268,維聲企業,,,,,,,885台灣澎湖縣湖西鄉,,,,,,,,0,,,Công ty xây dựng
1269,文安營造工程有限公司,,,'069271898,,,,880台灣澎湖縣馬公市長安里中正路93巷8號,,,,,,,,0,,,Nhà thầu phụ công trình
1270,興發企業行,,,'069221688,,,,880台灣澎湖縣馬公市東文里文山路103巷3號4號樓之1,,,,,,,,0,,,Nhà thầu phụ công trình
1271,宗榮企業行,,,,,,,885台灣澎湖縣湖西鄉湖西村湖西92之15號1樓,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
1272,和平營造工程股份有限公司,,,'069212418,,,,880台灣澎湖縣馬公市石泉里石泉2-40號,,,,,,,,0,,,Công ty xây dựng
1273,拓凱營造有限公司,,,'0928170778,,,,885台灣澎湖縣湖西鄉成功村大城北5-23號,,,,,,,,0,,,Công ty xây dựng
1274,富旺悅榕花園,,,'055965858,,,,630台灣雲林縣斗南鎮僑真里南昌西路210巷26號,,,,,,,,0,,,Công ty xây dựng
1275,鄉林營造工程股份有限公司,,,'055320653,,,,640台灣雲林縣斗六市公正里凱旋街1號,,,,,,,,0,,,Công ty xây dựng
1276,鴻廷開發建設有限公司,,,,,,,630台灣雲林縣斗南鎮靖興里靖南路79號,,,,,,,,0,,,Công ty xây dựng
1277,臻藝營造有限公司,,,'057825151,,,,651台灣雲林縣北港鎮樹腳里52-12號號,,,,,,,,0,,,Công ty xây dựng
1278,普登建築師事務所,,,,,,,542台灣南投縣草屯鎮芬草路三段73號,,,,,,,,0,,,Công ty xây dựng
1279,遠拓建設有限公司,,,'055517811,,,,640台灣雲林縣斗六市八德里@路601號科隊,,,,,,,,0,,,Nhà thầu phụ công trình
1280,嘉銘營造有限公司,,,'055955167,,,,630台灣雲林縣斗南鎮新光里光榮路26號,,,,,,,,0,,,Công ty xây dựng
1281,翔富二林建設有限公司,,,'048967779,,,,526台灣彰化縣二林鎮儒雅段0042-0000地號,,,,,,,,0,,,Nhà thầu phụ công trình
1282,寬庭開發建築股份有限公司-馬光綻3期,,,'056656558,,,,633台灣雲林縣土庫鎮馬光路與光榮路口,,,,,,,,0,,,Công ty xây dựng
1283,欣燁建設開發有限公司,,,'048923533,,,,523台灣彰化縣埤頭鄉崙腳村華泰五街261巷17號,,,,,,,,0,,,Nhà thầu phụ công trình
1284,鴻錩鋼構,,,'056226303,,,,632台灣雲林縣虎尾鎮頂溪里頂竹圍21-3號3之12號,,,,,,,,0,,,Công ty xây dựng
1285,高點建設有限公司,,,'057812460,,,,615台灣嘉義縣六腳鄉270號之5,,,,,,,,0,,,Đơn vị xây dựng nhà
1286,全線通信工程,,,'055220106,,,,640台灣雲林縣斗六市溝埧里泰安路3號,,,,,,,,0,,,Công ty xây dựng
1287,第壹發展事業有限公司,,,'0920702705,,,,514台灣彰化縣溪湖鎮大竹里東環路126號,,,,,,,,0,,,Công ty xây dựng
1288,富和豐建設有限公司,,,'055973132,,,,640台灣雲林縣斗六市保庄里保庄段586地號,,,,,,,,0,,,Nhà thầu phụ công trình
1289,台富隆昌,,,'055960488,,,,630043台灣雲林縣斗南鎮明昌里隆昌街118號,,,,,,,,0,,,Đơn vị xây dựng nhà
1290,公園家大樓管理委員會,,,'056362070,,,,632台灣雲林縣虎尾鎮新吉里工專路281 號,,,,,,,,0,,,Đơn vị xây dựng nhà
1291,仰雲安縵 建築基地,,,'056322999,,,,632台灣雲林縣虎尾鎮墾地里虎興西八路368號,,,,,,,,0,,,Đơn vị xây dựng nhà
1292,正佳營造有限公司,,,'055335546,,,,640台灣雲林縣斗六市成功里榮譽路52號,,,,,,,,0,,,Công ty xây dựng
1293,漢寶工業城銷售中心,,,,,,,652台灣雲林縣水林鄉顏思齊大道（縣道164） 與號水林外環路交叉口,,,,,,,,0,,,Công ty xây dựng
1294,梠藝建設有限公司,,,'052167767,,,,600台灣嘉義市東區芳安里,,,,,,,,0,,,Công ty xây dựng
1295,欣志營造有限公司,,,,,,,600台灣嘉義市西區福民里世賢路三段319號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
1296,盛霖營造有限公司,,,,,,,632台灣雲林縣虎尾鎮延平里003鄰號78號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
1297,盟立工程行(盟立鷹架),,,'048953032,,,,526台灣彰化縣二林鎮後厝里新華巷11號,,,,,,,,0,,,Đơn vị xây dựng nhà
1298,巧聖室內裝修工程有限公司,,,'0918331004,,,,522台灣彰化縣田尾鄉田尾鄉村民權路270巷109號,,,,,,,,0,,,Công ty xây dựng
1299,豐利工程行,,,'055989292,,,,649台灣雲林縣二崙鄉楊賢村楊賢路9-5號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
1300,翰樺營造有限公司,,,,,,,600台灣嘉義市西區上海路298號,,,,,,,,0,,,Công ty xây dựng
1301,工正營造有限公司,,,'056980596,,,,636台灣雲林縣臺西鄉海北村民權路11巷1號之20號,,,,,,,,0,,,Nhà thầu phụ công trình
1302,瑋林營造有限公司,,,'055826013,,,,646台灣雲林縣古坑鄉西平村中山路294號,,,,,,,,0,,,Công ty xây dựng
1303,駿昇土木包工業,,,'056971539,,,,634台灣雲林縣褒忠鄉埔姜村三民路195巷5號,,,,,,,,0,,,Nhà thầu
1304,佑宣工程行,,,,,,,638台灣雲林縣麥寮鄉麥津村,,,,,,,,0,,,Công ty xây dựng
1305,祐成土木工程有限公司,,,'052289688,,,,600台灣嘉義市西區垂楊里新民路707巷15號,,,,,,,,0,,,Nhà thầu phụ công trình
1306,拓金工程有限公司,,,'0935337789,,,,523台灣彰化縣埤頭鄉合興村彰水路三段450號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
1307,金同益工程行,,,'057826565,,,,651台灣雲林縣北港鎮75,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
1308,川愷房屋修改統包,,,'0916159562,,,,621台灣嘉義縣民雄鄉621文隆村18鄰1之33號,,,,,,,,0,,,Đơn vị xây dựng nhà
1309,守創建設,,,'066322496,,,,731台灣臺南市後壁區頂安里105-100號,,,,,,,,0,,,Công ty xây dựng
1310,真毅營造 嘉科工務所,,,,,,,612台灣嘉義縣太保市嘉58鄉道1號號出入口,,,,,,,,0,,,Công ty xây dựng
1311,展星企業社,,,'0970211203,,,,730台灣臺南市新營區新進路69號二樓,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
1312,三久營造有限公司,,,'052536977,,,,台灣嘉義縣中埔鄉中埔村76-2號,,,,,,,,0,,,Công ty xây dựng
1313,禕誠營造有限公司,,,,,,,613台灣嘉義縣朴子市永和里150-97號,,,,,,,,0,,,Công ty xây dựng
1314,根基營造AP7工務所_嘉義,,,,,,,612台灣嘉義縣太保市東勢里嘉58鄉道500號,,,,,,,,0,,,Công ty xây dựng
1315,唐莊工程行,,,'0422716775,,,,411台灣臺中市太平區永隆里光興路401巷20弄46號,,,,,,,,0,,,Dịch vụ phục hồi / trùng tu công trình
1316,登聰號營造股份有限公司,,,'0425222710,,,,420台灣臺中市豐原區西安里中正路353巷8弄18號,,,,,,,,0,,,Đơn vị xây dựng nhà theo yêu cầu
1317,澄都建設有限公司,,,'053716687,,,,612台灣嘉義縣太保市太保里2-10號,,,,,,,,0,,,Công ty xây dựng
1318,萬善建設,,,'065712775,,,,721001台灣臺南市麻豆區油車里新生北路307號,,,,,,,,0,,,Công ty xây dựng
1319,嘉邑建設有限公司,,,'053622680,,,,612台灣嘉義縣太保市安仁里太保三路81號1樓,,,,,,,,0,,,Công ty xây dựng
1320,邱英峰建築師事務所,,,'052293658,,,,600台灣嘉義市西區劉厝里大利街256號,,,,,,,,0,,,Công ty xây dựng
1321,誠真映月接待中心,,,,,,,710台灣臺南市永康區塩興里仁愛街56號,,,,,,,,0,,,Công ty xây dựng
1322,同一工業,,,'065812359,,,,741台灣臺南市善化區文正里陽明路57巷,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
1323,震澄工程有限公司（鑿井）,,,'0956216310,,,,613台灣嘉義縣朴子市佳禾里6號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
1324,承岱土木包工業有限公司,,,'065743897,,,,714台灣臺南市玉井區玉田里中山路61號1樓,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
1325,富立發工程 鋼板 鋪路鐵板出租 鋼軌,,,'0989951063,,,,741台灣臺南市善化區士宏新村8號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
1326,登泰海事工程股份有限公司,,,'066901350,,,,720台灣臺南市官田區渡拔里50號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
1327,湶富工程行,,,'0907508120,,,,721台灣臺南市麻豆區客子寮41號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
1328,嘉竑工程有限公司,,,,,,,725台灣臺南市將軍區西甲里西華6567號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
1329,乾翔建設股份有限公司,,,'053711190,,,,612台灣嘉義縣太保市太保里112之46號,,,,,,,,0,,,Công ty xây dựng
1330,金田營造有限公司,,,'062474394,,,,709台灣臺南市安南區淵中里安中路四段157號,,,,,,,,0,,,Công ty xây dựng
1331,啟業營造股份有限公司,,,'066020666,,,,744台灣臺南市新市區永就里光華街5-98號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
1332,甲南營造有限公司,,,'052162587,,,,600台灣嘉義市東區安寮里興業東路90號,,,,,,,,0,,,Nhà thầu phụ công trình
1333,繁華工程有限公司,,,'066565448,,,,730台灣臺南市新營區三仙里育德九街8號,,,,,,,,0,,,Nhà thầu phụ công trình
1334,慈龍營造工程有限公司,,,'065718062,,,,721台灣麻豆區36號,,,,,,,,0,,,Nhà thầu phụ công trình
1335,嘉賢專業鋼構有限公司,,,'053711660,,,,608台灣嘉義縣水上鄉港尾里塗溝村下塗溝22-20號,,,,,,,,0,,,Công ty xây dựng
1336,威駿室內裝修工程,,,'0901039402,,,,723台灣臺南市西港區,,,,,,,,0,,,Công ty xây dựng
1337,原鋒工程,,,,,,,736台灣臺南市柳營區仁愛路161巷42號,,,,,,,,0,,,Công ty xây dựng
1338,昇暉營造有限公司,,,,,,,606台灣嘉義縣中埔鄉,,,,,,,,0,,,Công ty xây dựng
1339,華村營造股份有限公司,,,'052224238,,,,600台灣嘉義市東區興南里興業東路267號4樓,,,,,,,,0,,,Công ty xây dựng
1340,匯盟專案布袋工務所,,,,,,,62544台灣嘉義縣布袋鎮見龍里內田165-16號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
1341,元泰港灣海事工程有限公司,,,'065753326,,,,715台灣臺南市楠西區鹿田里28-5號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
1342,冠捷營造有限公司,,,'053613138,,,,612台灣嘉義縣太保市舊埤里7號之22號,,,,,,,,0,,,Dịch vụ phục hồi / trùng tu công trình
1343,國大營造工程有限公司,,,'053622032,,,,612台灣嘉義縣太保市安仁里縣府六街32號2樓,,,,,,,,0,,,Nhà thầu phụ công trình
1344,群悅建設股份有限公司,,,'037691880,,,,351台灣苗栗縣頭份市山下里建國路二段1號,,,,,,,,0,,,Công ty xây dựng
1345,綠墅建設辦公室,,,'0955342288,,,,358台灣苗栗縣苑裡鎮,,,,,,,,0,,,Công ty xây dựng
1346,富玥建設股份有限公司,,,'037733866,,,,356台灣苗栗縣後龍鎮校椅里高鐵六路459號,,,,,,,,0,,,Công ty xây dựng
1347,豐鈺建設有限公司,,,'0425630596,,,,429台灣台中市 神岡區昌平路五段257號,,,,,,,,0,,,Nhà thầu phụ công trình
1348,幸福灣麗3 接待中心,,,,,,,358台灣苗栗縣苑裡鎮苑北里中山路236號,,,,,,,,0,,,Đơn vị xây dựng nhà
1349,豐禾大然,,,,,,,427台灣臺中市潭子區栗林里弘仁街192巷27號,,,,,,,,0,,,Đơn vị xây dựng nhà
1350,涵玉/賦玉接待會館,,,,,,,420台灣臺中市豐原區西安里成功路420號,,,,,,,,0,,,Đơn vị xây dựng nhà theo yêu cầu
1351,恆詠臻藏,,,,,,,421台灣臺中市后里區后里里甲后路27巷33號,,,,,,,,0,,,Đơn vị xây dựng nhà
1352,惠國麓境,,,'0923671212,,,,433台灣臺中市沙鹿區北勢里英才路148號,,,,,,,,0,,,Đơn vị xây dựng nhà
1353,誠邦工程顧問股份有限公司,,,'037477776,,,,350台灣苗栗縣竹南鎮竹興里博愛街877號2樓,,,,,,,,0,,,Công ty xây dựng
1354,禾誠土木包工業有限公司,,,,,,,433台灣臺中市沙鹿區鹿峰里星輝路110巷39號,,,,,,,,0,,,Công ty xây dựng
1355,台伸營造有限公司,,,'037476242,,,,350台灣苗栗縣竹南鎮港墘里光武街81號,,,,,,,,0,,,Công ty xây dựng
1356,麗展科技資訊有限公司,,,'0982176899,,,,351台灣苗栗縣頭份市民權里銀河路258號1樓,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
1357,政道工程有限公司,,,'037480281,,,,350台灣苗栗縣竹南鎮中美里24-30號,,,,,,,,0,,,Công ty xây dựng
1358,名基營造股份有限公司,,,'0426203479,,,,436台灣臺中市清水區吳厝里和睦路三段202號,,,,,,,,0,,,Nhà thầu phụ công trình
1359,中興22華村營造中部辦公室,,,'0426569965,,,,435台灣臺中市梧棲區中正里中興路22號,,,,,,,,0,,,Công ty xây dựng
1360,揚泰工程股份有限公司,,,'037745119,,,,358台灣苗栗縣苑裡鎮山腳里錦山62號之1,,,,,,,,0,,,Công ty xây dựng
1361,大眾營造有限公司,,,'037471788,,,,350台灣苗栗縣竹南鎮大厝里大營路93號,,,,,,,,0,,,Nhà thầu phụ công trình
1362,貫新工程有限公司,,,'0425673226,,,,428台灣臺中市大雅區秀山里秀山七路83號,,,,,,,,0,,,Nhà thầu
1363,晶湛建設股份有限公司,,,'073716758,,,,814台灣高雄市仁武區新祥街10號,,,,,,,,0,,,Công ty xây dựng
1364,毅上豪建設有限公司,,,'072692531,,,,802台灣高雄市苓雅區城北里成功一路6號14之1,,,,,,,,0,,,Công ty xây dựng
1365,宏城建設股份有限公司,,,'072295188,,,,800台灣新興區德望里中正三路55號,,,,,,,,0,,,Công ty xây dựng
1366,良豐建設有限公司,,,'078411516,,,,806台灣高雄市前鎮區仁愛里德昌街7巷18號,,,,,,,,0,,,Công ty xây dựng
1367,華科建設股份有限公司,,,'075570599,,,,813台灣高雄市左營區新上里辛亥路262號2號樓之2,,,,,,,,0,,,Công ty xây dựng
1368,崟峰建築開發有限公司,,,'072417879,,,,800台灣高雄市新興區蕉園里中正三路123號,,,,,,,,0,,,Nhà thầu phụ công trình
1369,大義建設股份有限公司,,,'077030297,,,,831台灣高雄市大寮區立德路214-1號,,,,,,,,0,,,Công ty xây dựng
1370,伯利恆營造股份有限公司,,,'078150018,,,,830台灣高雄市鳳山區五福里五甲三路103巷36號,,,,,,,,0,,,Công ty xây dựng
1371,高欣營造有限公司,,,'073705300,,,,833台灣鳥松區大華里本館路427巷31號,,,,,,,,0,,,Công ty xây dựng
