Nosaukums,Mitnes_valsts,Registracijas_numurs_mitnes_valsti,Juridiska_adrese,Komersanta_veids,Aktuala_kvalifikacijas_klase,Aktualas_kvalifikacijas_klases_pieskirsanas_datums,Registra_numurs,Registrets,Aktualais_statuss,Kontaktu_adrese,Kontaktu_talrunis,Kontaktu_e_pasta_adrese,Majas_lapa,Darbibas_sferas,Darbibas_jomas
"Cēsu pilsētas sabiedrība ar ierobežotu atbildību ""VINDA""",LV,49503000754,"Valmieras iela 10, Cēsis, Cēsu nov., LV-4101",Sabiedrība ar ierobežotu atbildību,4. klase,2019-07-09,0516-R,2005-09-23,Aktīvs,"Valmieras iela 10, Cēsis, Cēsu novads, LV-4101",64123526,info@vinda.lv,www.vinda.lv,Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) projektēšana;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) projektēšana,
"Cēsu pilsētas sabiedrība ar ierobežotu atbildību ""VINDA""",LV,49503000754,"Valmieras iela 10, Cēsis, Cēsu nov., LV-4101",Sabiedrība ar ierobežotu atbildību,4. klase,2020-07-22,0516-R,2005-09-23,Aktīvs,"Valmieras iela 10, Cēsis, Cēsu novads, LV-4101",64123526,info@vinda.lv,www.vinda.lv,Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) projektēšana;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) projektēšana,
"Cēsu pilsētas sabiedrība ar ierobežotu atbildību ""VINDA""",LV,49503000754,"Valmieras iela 10, Cēsis, Cēsu nov., LV-4101",Sabiedrība ar ierobežotu atbildību,4. klase,2021-07-30,0516-R,2005-09-23,Aktīvs,"Valmieras iela 10, Cēsis, Cēsu novads, LV-4101",64123526,info@vinda.lv,www.vinda.lv,Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) projektēšana;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) projektēšana,
"Cēsu pilsētas sabiedrība ar ierobežotu atbildību ""VINDA""",LV,49503000754,"Valmieras iela 10, Cēsis, Cēsu nov., LV-4101",Sabiedrība ar ierobežotu atbildību,4. klase,2022-08-08,0516-R,2005-09-23,Aktīvs,"Valmieras iela 10, Cēsis, Cēsu novads, LV-4101",64123526,info@vinda.lv,www.vinda.lv,Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) projektēšana;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) projektēšana,
"Cēsu pilsētas sabiedrība ar ierobežotu atbildību ""VINDA""",LV,49503000754,"Valmieras iela 10, Cēsis, Cēsu nov., LV-4101",Sabiedrība ar ierobežotu atbildību,4. klase,2023-08-15,0516-R,2005-09-23,Aktīvs,"Valmieras iela 10, Cēsis, Cēsu novads, LV-4101",64123526,info@vinda.lv,www.vinda.lv,Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) projektēšana;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) projektēšana,
"Cēsu pilsētas sabiedrība ar ierobežotu atbildību ""VINDA""",LV,49503000754,"Valmieras iela 10, Cēsis, Cēsu nov., LV-4101",Sabiedrība ar ierobežotu atbildību,4. klase,2024-08-23,0516-R,2005-09-23,Aktīvs,"Valmieras iela 10, Cēsis, Cēsu novads, LV-4101",64123526,info@vinda.lv,www.vinda.lv,Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) projektēšana;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) projektēšana,
"Cēsu pilsētas sabiedrība ar ierobežotu atbildību ""VINDA""",LV,49503000754,"Valmieras iela 10, Cēsis, Cēsu nov., LV-4101",Sabiedrība ar ierobežotu atbildību,4. klase,2025-09-05,0516-R,2005-09-23,Aktīvs,"Valmieras iela 10, Cēsis, Cēsu novads, LV-4101",64123526,info@vinda.lv,www.vinda.lv,Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) projektēšana;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) projektēšana,
"Sabiedrība ar ierobežotu atbildību ""SLOKAS CELTNIEKS""",LV,50003236041,"Rīga, Dzirnavu iela 2-1",Sabiedrība ar ierobežotu atbildību,,,0515-R,2005-09-23,Izslēgts,"Palīdzības iela 8a, Jelgava, LV-3001",29470380,slc@inbox.lv,,,
"Sabiedrība ar ierobežotu atbildību ""Bagare""",LV,40003666974,"Šampētera iela 19-2, Rīga, LV-1046",Sabiedrība ar ierobežotu atbildību,,,0514-R,2005-09-23,Izslēgts,"Šampētera iela 19-2, Rīga, LV 1046",67457407,bagare@inbox.lv,,,
"SIA ""TALSU SPRIEGUMS""",LV,49003000127,"Miera iela 35, Talsi, Talsu nov., LV-3201",Sabiedrība ar ierobežotu atbildību,4. klase,2021-11-10,0513-R,2005-09-23,Aktīvs,"Miera iela 35, Talsi, Talsu novads, LV-3201",29169596,madars@talsuspriegums.lv,"","Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana;Elektroietaišu projektēšana;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība",
"SIA ""TALSU SPRIEGUMS""",LV,49003000127,"Miera iela 35, Talsi, Talsu nov., LV-3201",Sabiedrība ar ierobežotu atbildību,2. klase,2018-07-30,0513-R,2005-09-23,Aktīvs,"Miera iela 35, Talsi, Talsu novads, LV-3201",29169596,madars@talsuspriegums.lv,"","Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana;Elektroietaišu projektēšana;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība",
"SIA ""TALSU SPRIEGUMS""",LV,49003000127,"Miera iela 35, Talsi, Talsu nov., LV-3201",Sabiedrība ar ierobežotu atbildību,2. klase,2017-07-12,0513-R,2005-09-23,Aktīvs,"Miera iela 35, Talsi, Talsu novads, LV-3201",29169596,madars@talsuspriegums.lv,"","Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana;Elektroietaišu projektēšana;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība",
"SIA ""TALSU SPRIEGUMS""",LV,49003000127,"Miera iela 35, Talsi, Talsu nov., LV-3201",Sabiedrība ar ierobežotu atbildību,4. klase,2020-11-02,0513-R,2005-09-23,Aktīvs,"Miera iela 35, Talsi, Talsu novads, LV-3201",29169596,madars@talsuspriegums.lv,"","Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana;Elektroietaišu projektēšana;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība",
"SIA ""TALSU SPRIEGUMS""",LV,49003000127,"Miera iela 35, Talsi, Talsu nov., LV-3201",Sabiedrība ar ierobežotu atbildību,4. klase,2019-08-26,0513-R,2005-09-23,Aktīvs,"Miera iela 35, Talsi, Talsu novads, LV-3201",29169596,madars@talsuspriegums.lv,"","Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana;Elektroietaišu projektēšana;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība",
"SIA ""TALSU SPRIEGUMS""",LV,49003000127,"Miera iela 35, Talsi, Talsu nov., LV-3201",Sabiedrība ar ierobežotu atbildību,2. klase,2019-08-01,0513-R,2005-09-23,Aktīvs,"Miera iela 35, Talsi, Talsu novads, LV-3201",29169596,madars@talsuspriegums.lv,"","Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana;Elektroietaišu projektēšana;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība",
"SIA ""TALSU SPRIEGUMS""",LV,49003000127,"Miera iela 35, Talsi, Talsu nov., LV-3201",Sabiedrība ar ierobežotu atbildību,4. klase,2025-01-23,0513-R,2005-09-23,Aktīvs,"Miera iela 35, Talsi, Talsu novads, LV-3201",29169596,madars@talsuspriegums.lv,"","Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana;Elektroietaišu projektēšana;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība",
"SIA ""TALSU SPRIEGUMS""",LV,49003000127,"Miera iela 35, Talsi, Talsu nov., LV-3201",Sabiedrība ar ierobežotu atbildību,4. klase,2023-01-04,0513-R,2005-09-23,Aktīvs,"Miera iela 35, Talsi, Talsu novads, LV-3201",29169596,madars@talsuspriegums.lv,"","Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana;Elektroietaišu projektēšana;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība",
"SIA ""TALSU SPRIEGUMS""",LV,49003000127,"Miera iela 35, Talsi, Talsu nov., LV-3201",Sabiedrība ar ierobežotu atbildību,4. klase,2024-01-15,0513-R,2005-09-23,Aktīvs,"Miera iela 35, Talsi, Talsu novads, LV-3201",29169596,madars@talsuspriegums.lv,"","Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana;Elektroietaišu projektēšana;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība",
"SIA ""TALSU SPRIEGUMS""",LV,49003000127,"Miera iela 35, Talsi, Talsu nov., LV-3201",Sabiedrība ar ierobežotu atbildību,4. klase,2026-01-30,0513-R,2005-09-23,Aktīvs,"Miera iela 35, Talsi, Talsu novads, LV-3201",29169596,madars@talsuspriegums.lv,"","Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana;Elektroietaišu projektēšana;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Elektroietaišu izbūves darbu vadīšana un būvuzraudzība",
"Sabiedrība ar ierobežotu atbildību ""KOMFORTS A""",LV,42103012843,"Brīvības iela 42, Aizpute, Dienvidkurzemes nov., LV-3456",Sabiedrība ar ierobežotu atbildību,4. klase,2017-05-22,0512-R,2005-09-23,Izslēgts,"Brīvības iela 42, Aizpute, Aizputes novads, LV - 3456",29634007,agris.komforts@gmail.com,,,
"Sabiedrība ar ierobežotu atbildību ""AKVILON""",LV,50003057361,"Krišjāņa Barona iela 29-8, Rīga, LV-1011",Sabiedrība ar ierobežotu atbildību,4. klase,2018-06-29,0511-R,2005-09-23,Aktīvs,"Mazā Rencēnu iela 6, Rīga",29354755,info@akvilon.lv,www.akvilon.eu,Ēku būvdarbu vadīšana un būvuzraudzība,
"SIA ""MŪRNIEKS""",LV,42102001645,"Krūmu iela 11/13, Liepāja, LV-3405",Sabiedrība ar ierobežotu atbildību,4. klase,2018-06-29,0510-R,2005-09-23,Aktīvs,"Brīvības iela 191, Liepāja, LV-3405",29246876,sia_murnieks@inbox.lv,www.murnieks.lv,"Pārvades, uzglabāšanas, sadales un lietotāju gāzapgādes sistēmu un naftas apgādes sistēmu būvdarbu vadīšana un būvuzraudzība;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība",
"SIA ""MŪRNIEKS""",LV,42102001645,"Krūmu iela 11/13, Liepāja, LV-3405",Sabiedrība ar ierobežotu atbildību,4. klase,2017-05-22,0510-R,2005-09-23,Aktīvs,"Brīvības iela 191, Liepāja, LV-3405",29246876,sia_murnieks@inbox.lv,www.murnieks.lv,"Pārvades, uzglabāšanas, sadales un lietotāju gāzapgādes sistēmu un naftas apgādes sistēmu būvdarbu vadīšana un būvuzraudzība;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība",
"SIA ""MŪRNIEKS""",LV,42102001645,"Krūmu iela 11/13, Liepāja, LV-3405",Sabiedrība ar ierobežotu atbildību,4. klase,2019-07-09,0510-R,2005-09-23,Aktīvs,"Brīvības iela 191, Liepāja, LV-3405",29246876,sia_murnieks@inbox.lv,www.murnieks.lv,"Pārvades, uzglabāšanas, sadales un lietotāju gāzapgādes sistēmu un naftas apgādes sistēmu būvdarbu vadīšana un būvuzraudzība;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība",
"SIA ""MŪRNIEKS""",LV,42102001645,"Krūmu iela 11/13, Liepāja, LV-3405",Sabiedrība ar ierobežotu atbildību,4. klase,2020-07-22,0510-R,2005-09-23,Aktīvs,"Brīvības iela 191, Liepāja, LV-3405",29246876,sia_murnieks@inbox.lv,www.murnieks.lv,"Pārvades, uzglabāšanas, sadales un lietotāju gāzapgādes sistēmu un naftas apgādes sistēmu būvdarbu vadīšana un būvuzraudzība;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība",
"SIA ""MŪRNIEKS""",LV,42102001645,"Krūmu iela 11/13, Liepāja, LV-3405",Sabiedrība ar ierobežotu atbildību,4. klase,2021-07-30,0510-R,2005-09-23,Aktīvs,"Brīvības iela 191, Liepāja, LV-3405",29246876,sia_murnieks@inbox.lv,www.murnieks.lv,"Pārvades, uzglabāšanas, sadales un lietotāju gāzapgādes sistēmu un naftas apgādes sistēmu būvdarbu vadīšana un būvuzraudzība;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība",
"SIA ""MŪRNIEKS""",LV,42102001645,"Krūmu iela 11/13, Liepāja, LV-3405",Sabiedrība ar ierobežotu atbildību,4. klase,2022-08-08,0510-R,2005-09-23,Aktīvs,"Brīvības iela 191, Liepāja, LV-3405",29246876,sia_murnieks@inbox.lv,www.murnieks.lv,"Pārvades, uzglabāšanas, sadales un lietotāju gāzapgādes sistēmu un naftas apgādes sistēmu būvdarbu vadīšana un būvuzraudzība;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība",
"SIA ""MŪRNIEKS""",LV,42102001645,"Krūmu iela 11/13, Liepāja, LV-3405",Sabiedrība ar ierobežotu atbildību,4. klase,2023-08-15,0510-R,2005-09-23,Aktīvs,"Brīvības iela 191, Liepāja, LV-3405",29246876,sia_murnieks@inbox.lv,www.murnieks.lv,"Pārvades, uzglabāšanas, sadales un lietotāju gāzapgādes sistēmu un naftas apgādes sistēmu būvdarbu vadīšana un būvuzraudzība;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība",
"SIA ""MŪRNIEKS""",LV,42102001645,"Krūmu iela 11/13, Liepāja, LV-3405",Sabiedrība ar ierobežotu atbildību,4. klase,2024-08-23,0510-R,2005-09-23,Aktīvs,"Brīvības iela 191, Liepāja, LV-3405",29246876,sia_murnieks@inbox.lv,www.murnieks.lv,"Pārvades, uzglabāšanas, sadales un lietotāju gāzapgādes sistēmu un naftas apgādes sistēmu būvdarbu vadīšana un būvuzraudzība;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība",
"SIA ""MŪRNIEKS""",LV,42102001645,"Krūmu iela 11/13, Liepāja, LV-3405",Sabiedrība ar ierobežotu atbildību,4. klase,2025-09-05,0510-R,2005-09-23,Aktīvs,"Brīvības iela 191, Liepāja, LV-3405",29246876,sia_murnieks@inbox.lv,www.murnieks.lv,"Pārvades, uzglabāšanas, sadales un lietotāju gāzapgādes sistēmu un naftas apgādes sistēmu būvdarbu vadīšana un būvuzraudzība;Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Ēku būvdarbu vadīšana un būvuzraudzība",
"Sabiedrība ar ierobežotu atbildību ""Arhitektūras un dizaina firma A Plus""",LV,40003046510,"Meistaru iela 10-601, Rīga, LV-1050",Sabiedrība ar ierobežotu atbildību,,,0509-R,2005-09-23,Izslēgts,"Cēsu iela 31, k-2, Rīga, LV-1012","","","",,
"Firma SIA ""LIEPA""",LV,50103044611,"Rīga, Aleksandra Čaka iela 45-4",Sabiedrība ar ierobežotu atbildību,,,0508-R,2005-09-23,Izslēgts,"Brīvības iela 219-7, Rīga, LV 1039",6497997,bikshe@inbox.lv,,,
"Firma ""E.E.L."" SIA",LV,43603006301,"Jaunības iela 20, Berģi, Garkalnes pag., Ropažu nov., LV-1024",Sabiedrība ar ierobežotu atbildību,,,0507-R,2005-09-23,Izslēgts,"Jaunības iela 20, Garkalnes pag., Rīgas raj., LV-1024",29400086,sia.eel@inbox.lv,,,
"Sabiedrība ar ierobežotu atbildību ""ASAP Sistēmas""",LV,40003764885,"Kalna iela 13-1, Rīga, LV-1003",Sabiedrība ar ierobežotu atbildību,,,0506-R,2005-09-22,Izslēgts,"Ventspils iela 53-201, Rīga, LV 1002",67452422,asap@e-apollo.lv,,,
"SIA ""BRAMANIS""",LV,40003654871,"""Teteri"", Baldones pag., Ķekavas nov., LV-2125",Sabiedrība ar ierobežotu atbildību,,,0505-R,2005-09-22,Izslēgts,"Vaidavas iela 15-39, Rīga, LV-1084",29178989,www.bramanis@tl.lv,,,
"SIA ""NĪA""",LV,40003123881,"Rīga, Kalēju iela 43-4",Sabiedrība ar ierobežotu atbildību,,,0504-R,2005-09-22,Izslēgts,"Cēsu iela 33, Rīga, LV-1012",67371501,nia@nia.lv,,,
"Sabiedrība ar ierobežotu atbildību ""4V""",LV,40103110934,"Hospitāļu iela 1-46, Rīga, LV-1013",Sabiedrība ar ierobežotu atbildību,,,0503-R,2005-09-22,Izslēgts,"Hospitāļu iela 1-46, Rīga, LV 1013",7362504; 9231012,,,,
"Sabiedrība ar ierobežotu atbildību ""virtu""",LV,40003723919,"Kalnciema iela 40E, Rīga, LV-1083",Sabiedrība ar ierobežotu atbildību,,,0502-R,2005-09-22,Aktīvs,"Kalnciema iela 40E, Rīga, LV-1083",+371 26403930,virtu@virtu.lv,https://virtu.lv/,Būvprojektu arhitektūras risinājumu ekspertīze;Arhitekta prakse;Būvprojektu arhitektūras risinājumu ekspertīze;Arhitekta prakse,
