Name,Website,Phone,Address,Rating,Reviews_Count,State,Location_Name,Latitude,Longitude,Search_Query,URL,Permanently_Closed,Category,Email
Villa Canto dos Buzios,,,"R. de Areias dos Moinhos 4, 8400 Carvoeiro, Portugal","4,4",,PT,R. de Areias dos Moinhos 4,37.0973056,-8.4588333,"Hospedagem domiciliar in Portimão, Portugal",https://www.google.com/maps/place/Villa+Canto+dos+Buzios/data=!4m10!3m9!1s0xd1ad7005f828dfb:0x2ed939c3cc92b752!5m2!4m1!1i2!8m2!3d37.0973056!4d-8.4588333!16s%2Fg%2F11xw3hmhqk!19sChIJ-42CXwDXGg0RUreSzMM52S4?authuser=0&hl=pt-BR&rclk=1,No,,
Sitio da Nave,,,"Monchique, Portugal","4,6",,PT,Monchique,37.2978187,-8.5671743,"Hospedagem domiciliar in Portimão, Portugal",https://www.google.com/maps/place/Sitio+da+Nave/data=!4m7!3m6!1s0xd1b21e30667bdf7:0x46c217e3afec3e80!8m2!3d37.2978187!4d-8.5671743!16s%2Fg%2F11sh4bx8lp!19sChIJ971nBuMhGw0RgD7sr-MXwkY?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Villa Figueiras,,,"Estrada da Galé 162 8200, Albufeira, Portugal","5,0",1,PT,Estrada da Galé 162 8200,37.0805982,-8.2940758,"Hospedagem domiciliar in Portimão, Portugal",https://www.google.com/maps/place/Villa+Figueiras/data=!4m10!3m9!1s0xd1acd7ba31ec635:0x11d5c36768bf3f94!5m2!4m1!1i2!8m2!3d37.0805982!4d-8.2940758!16s%2Fg%2F11t05y11bh!19sChIJNcYeo3vNGg0RlD-_aGfD1RE?authuser=0&hl=pt-BR&rclk=1,No,,
Casa Parreira,,,"Estrada do Farol, Carvoeiro, Portugal","5,0",,PT,Estrada do Farol,37.0880633,-8.4435735,"Hospedagem domiciliar in Portimão, Portugal",https://www.google.com/maps/place/Casa+Parreira/data=!4m7!3m6!1s0xd1ad7007a8abd5b:0x248423727be65699!8m2!3d37.0880633!4d-8.4435735!16s%2Fg%2F11vz5jk1xh!19sChIJW72KegDXGg0RmVbme3IjhCQ?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Petrus Hotel,,'+351276351500,"Ed. Solar Flaviense, R. Família de Camões no 20, 5400-239 Chaves, Portugal","3,8",,PT,R. Família de Camões no 20,41.738611,-7.471111,"Hotel in Felgueiras, Portugal",https://www.google.com/maps/place/Petrus+Hotel/data=!4m10!3m9!1s0xd3ade67d235003d:0xa3fed776b62c8800!5m2!4m1!1i2!8m2!3d41.738611!4d-7.471111!16s%2Fg%2F1td8_dx7!19sChIJPQA10mfeOg0RAIgstnbX_qM?authuser=0&hl=pt-BR&rclk=1,No,,
Hotel do Paço By VimaHotels,,,"R. 10 de Junho 372, 4805-211 Ponte, Portugal","3,9",,PT,R. 10 de Junho 372,41.466413,-8.324057,"Hotel in Felgueiras, Portugal",https://www.google.com/maps/place/Hotel+do+Pa%C3%A7o+By+VimaHotels/data=!4m10!3m9!1s0xd24faa4671c2075:0x3610a303389573ec!5m2!4m1!1i2!8m2!3d41.466413!4d-8.324057!16s%2Fg%2F1tmgdqc4!19sChIJdSAcZ6T6JA0R7HOVOAOjEDY?authuser=0&hl=pt-BR&rclk=1,No,,
Villa Domipajo,,,"R. do Cabeço de Pias 20 8400, Carvoeiro, Portugal","5,0",1,PT,R. do Cabeço de Pias 20 8400,37.1170046,-8.4811082,"Hospedagem domiciliar in Portimão, Portugal",https://www.google.com/maps/place/Villa+Domipajo/data=!4m7!3m6!1s0xd1ad7ee13296b75:0xd7f4979a2bc61429!8m2!3d37.1170046!4d-8.4811082!16s%2Fg%2F11jsc_wctt!19sChIJdWspE-7XGg0RKRTGK5qX9Nc?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Zufahrt Casa Ingrid,,,"Barão de São Miguel, Portugal","5,0",,PT,Barão de São Miguel,37.1178672,-8.7913347,"Hospedagem domiciliar in Portimão, Portugal",https://www.google.com/maps/place/Zufahrt+Casa+Ingrid/data=!4m7!3m6!1s0xd1b37005e532c91:0x374be51041a64cfd!8m2!3d37.1178672!4d-8.7913347!16s%2Fg%2F11x8__052h!19sChIJkSxTXgA3Gw0R_UymQRDlSzc?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Arcanjo Hostel 2,,'+351967349727,"Av. Central 156, 4710-251 Braga, Portugal","1,0",1,PT,Av. Central 156,41.551407,-8.41883,"Hotel in Felgueiras, Portugal",https://www.google.com/maps/place/Arcanjo+Hostel+2/data=!4m10!3m9!1s0xd24fec0040dde35:0x5c638cdb7214de5e!5m2!4m1!1i2!8m2!3d41.551407!4d-8.41883!16s%2Fg%2F11nq8ttkbg!19sChIJNd4NBMD-JA0RXt4UctuMY1w?authuser=0&hl=pt-BR&rclk=1,No,,
Quinta do Mocho,,,"Quinta do Mocho, Caramujeira, 8400-411 Porches, Portugal","4,6",,PT,Caramujeira,37.1177862,-8.4177714,"Hospedagem domiciliar in Portimão, Portugal",https://www.google.com/maps/place/Quinta+do+Mocho/data=!4m10!3m9!1s0xd1ad6dd7a9bb7b1:0x9d977db35c4c7fa9!5m2!4m1!1i2!8m2!3d37.1177862!4d-8.4177714!16s%2Fg%2F11b73qj0kz!19sChIJsbebet3WGg0RqX9MXLN9l50?authuser=0&hl=pt-BR&rclk=1,No,,
As Andhorinhas,,,"8550-254, Portugal",,,PT,,37.3024134,-8.5818482,"Hospedagem domiciliar in Portimão, Portugal",https://www.google.com/maps/place/As+Andhorinhas/data=!4m7!3m6!1s0xd1b230054bac04b:0x22e53c96df156dfd!8m2!3d37.3024134!4d-8.5818482!16s%2Fg%2F11z3brt9kh!19sChIJS8C6VAAjGw0R_W0V35Y85SI?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Villa Llamedos,,,"4G7X+W3, Lagoa, Portugal","5,0",1,PT,4G7X+W3,37.1148154,-8.4523071,"Hospedagem domiciliar in Portimão, Portugal",https://www.google.com/maps/place/Villa+Llamedos/data=!4m7!3m6!1s0xd1ad700028fb1f1:0xf4d04335d8ae84ff!8m2!3d37.1148154!4d-8.4523071!16s%2Fg%2F11x1n28xp9!19sChIJ8bGPAgDXGg0R_4Su2DVD0PQ?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Luz,,,"Aldeamento Porto Dona Maria 89 Apt 409, 8600 Luz, Portugal","5,0",1,PT,Aldeamento Porto Dona Maria 89 Apt 409,37.0777181,-8.7513235,"Hospedagem domiciliar in Portimão, Portugal",https://www.google.com/maps/place/Luz/data=!4m7!3m6!1s0xd1b37001fd16e6b:0x656680dbe0baaa46!8m2!3d37.0777181!4d-8.7513235!16s%2Fg%2F11x6l00944!19sChIJa27RHwA3Gw0RRqq64NuAZmU?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Casa do Farol - Charming Town House,,'+351917263962,"R. Prof. Luis de Azevedo 26, 8600-617 Lagos, Portugal","4,4",,PT,R. Prof. Luis de Azevedo 26,37.1002001,-8.6735341,"Hospedagem domiciliar in Portimão, Portugal",https://www.google.com/maps/place/Casa+do+Farol+-+Charming+Town+House/data=!4m7!3m6!1s0xd1b31d1488a29eb:0x609c71cb9940f8b7!8m2!3d37.1002001!4d-8.6735341!16s%2Fg%2F11ry5yld2y!19sChIJ6ymKSNExGw0Rt_hAmctxnGA?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Sunbed retirement home,,,"8600-160 Luz, Portugal","5,0",1,PT,,37.0927293,-8.7295625,"Hospedagem domiciliar in Portimão, Portugal",https://www.google.com/maps/place/Sunbed+retirement+home/data=!4m7!3m6!1s0xd1b31c92b1042cf:0x80df3cddef729d40!8m2!3d37.0927293!4d-8.7295625!16s%2Fg%2F11l1_t578b!19sChIJz0IQK8kxGw0RQJ1y790834A?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Avacado House,,'+351963555873,"R. das Mercês 45, 8600-176 Lagos, Portugal","5,0",1,PT,R. das Mercês 45,37.0883382,-8.7450823,"Hospedagem domiciliar in Portimão, Portugal",https://www.google.com/maps/place/Avacado+House/data=!4m7!3m6!1s0xd1b313df1523d97:0xa4ef4614e4930bd!8m2!3d37.0883382!4d-8.7450823!16s%2Fg%2F11f3s_w_j5!19sChIJlz1S8T0xGw0RvTBJTmH0Tgo?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Brisa mar,,,"R. da Alvorada 8500 8500, Alvor, Portugal","5,0",1,PT,R. da Alvorada 8500 8500,37.1376459,-8.5837833,"Hospedagem domiciliar in Portimão, Portugal",https://www.google.com/maps/place/Brisa+mar/data=!4m10!3m9!1s0xd1b2f00129bea0d:0x30879adfd548e035!5m2!4m1!1i2!8m2!3d37.1376459!4d-8.5837833!16s%2Fg%2F11y0gt5n95!19sChIJDeqbEgAvGw0RNeBI1d-ahzA?authuser=0&hl=pt-BR&rclk=1,No,,
Sophie’s holiday house,,,"R. de Areias dos Moinhos 67, 8400 Carvoeiro, Portugal","4,0",1,PT,R. de Areias dos Moinhos 67,37.1005755,-8.4573549,"Hospedagem domiciliar in Portimão, Portugal",https://www.google.com/maps/place/Sophie%E2%80%99s+holiday+house/data=!4m7!3m6!1s0xd1ad70008a440c9:0x52e4335e1b4cb87f!8m2!3d37.1005755!4d-8.4573549!16s%2Fg%2F11wbghhpg7!19sChIJyUCkCADXGg0Rf7hMG14z5FI?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Gatão Lovely Country House,,'+351910560663,"Rua do Cabo, Lugar do Cabo, Código Postal: 4600-631, Rua do Cabo, 4600-631 Amarante, Portugal","4,8",,PT,Código Postal:,41.2970834,-8.0532621,"Hospedagem domiciliar in Felgueiras, Portugal",https://www.google.com/maps/place/Gat%C3%A3o+Lovely+Country+House/data=!4m7!3m6!1s0xd24bf482620cb53:0xe59b8648ddb25c35!8m2!3d41.2970834!4d-8.0532621!16s%2Fg%2F11nn1bgzr4!19sChIJU8sgJki_JA0RNVyy3UiGm-U?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Bébé 🩷,,,"4580-204 Paredes, Portugal",,,PT,,41.2051674,-8.3303867,"Hospedagem domiciliar in Felgueiras, Portugal",https://www.google.com/maps/place/B%C3%A9b%C3%A9+%F0%9F%A9%B7/data=!4m7!3m6!1s0xd248f00122afc93:0x3088928712ab07c!8m2!3d41.2051674!4d-8.3303867!16s%2Fg%2F11z7fdbtpg!19sChIJk_wqEgCPJA0RfLAqcSiJCAM?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Casa do Martir,,,"CM1328 15, 5040 Vila Marim, Portugal","5,0",1,PT,CM1328 15,41.1832071,-7.8516113,"Hospedagem domiciliar in Felgueiras, Portugal",https://www.google.com/maps/place/Casa+do+Martir/data=!4m10!3m9!1s0xd24b3000ef7681f:0xf53cd0e576fa7e5!5m2!4m1!1i2!8m2!3d41.1832071!4d-7.8516113!16s%2Fg%2F11x61jz15w!19sChIJH2j3DgCzJA0R5advVw7NUw8?authuser=0&hl=pt-BR&rclk=1,No,,
Eliana casa,,,"R. Maninho 70, Fânzeres, Portugal",,,PT,R. Maninho 70,41.1897266,-8.5224565,"Hospedagem domiciliar in Felgueiras, Portugal",https://www.google.com/maps/place/Eliana+casa/data=!4m7!3m6!1s0xd2463bed8503549:0x1eb19673f1b08ba9!8m2!3d41.1897266!4d-8.5224565!16s%2Fg%2F11s4t7_dxm!19sChIJSTVQ2L5jJA0RqYuw8XOWsR4?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
"Casa dos Canais, cottage by the river (gate entrance)",,,"6V37+P7P, Várzea da Ovelha e Aliviada, Portugal",,,PT,6V37+P7P,41.2043375,-8.1367969,"Hospedagem domiciliar in Felgueiras, Portugal","https://www.google.com/maps/place/Casa+dos+Canais,+cottage+by+the+river+%28gate+entrance%29/data=!4m7!3m6!1s0xd249700510a9fc1:0x32807a16abdeca2f!8m2!3d41.2043375!4d-8.1367969!16s%2Fg%2F11z9qy872h!19sChIJwZ8KUQCXJA0RL8reqxZ6gDI?authuser=0&hl=pt-BR&rclk=1",No,Hospedagem domiciliar,
Casa de venda,,,"R. do Campo do Porto 4635, Portugal",,,PT,R. do Campo do Porto 4635,41.1942261,-8.2153298,"Hospedagem domiciliar in Felgueiras, Portugal",https://www.google.com/maps/place/Casa+de+venda/data=!4m7!3m6!1s0xd24970061bbac4d:0x4f0478415098870f!8m2!3d41.1942261!4d-8.2153298!16s%2Fg%2F11xrv7rk26!19sChIJTay7YQCXJA0RD4eYUEF4BE8?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Casa de Rebordoes,,,"EM616 571, 4890 Infesta, Portugal",,,PT,EM616 571,41.3965579,-8.0573975,"Hospedagem domiciliar in Felgueiras, Portugal",https://www.google.com/maps/place/Casa+de+Rebordoes/data=!4m7!3m6!1s0xd24c181d3cb1cd3:0x933060c98a8b383a!8m2!3d41.3965579!4d-8.0573975!16s%2Fg%2F11t3z8rycz!19sChIJ0xzL04HBJA0ROjiLislgMJM?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Basseiros,,,"Ladeira da Eira do Casal 530, 4600-530 Bustelo, Portugal",,,PT,Ladeira da Eira do Casal 530,41.2433599,-7.9936844,"Hospedagem domiciliar in Felgueiras, Portugal",https://www.google.com/maps/place/Basseiros/data=!4m7!3m6!1s0xd24bb00100f8f27:0xc358da814f8b1a0!8m2!3d41.2433599!4d-7.9936844!16s%2Fg%2F11ynfc1fzy!19sChIJJ48PEAC7JA0RoLH4FKiNNQw?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Casa Alecrim,,,"R. de São Sebastião 324, Portugal",,,PT,R. de São Sebastião 324,41.2015151,-8.1971365,"Hospedagem domiciliar in Felgueiras, Portugal",https://www.google.com/maps/place/Casa+Alecrim/data=!4m7!3m6!1s0xd24970074d92747:0x1efcdde0561b8f5e!8m2!3d41.2015151!4d-8.1971365!16s%2Fg%2F11ww96ks_v!19sChIJRyfZdACXJA0RXo8bVuDd_B4?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Estrada Nossa Senhora da Expectação Sousela 4620-738 SOUSELA,,'+351915993501,"N106 1468, 4620, Portugal",,,PT,N106 1468,41.3022252,-8.3140115,"Hospedagem domiciliar in Felgueiras, Portugal",https://www.google.com/maps/place/Estrada+Nossa+Senhora+da+Expecta%C3%A7%C3%A3o+Sousela+4620-738+SOUSELA/data=!4m7!3m6!1s0xd24f3003bf7e9b9:0xc5f0189badc4df1!8m2!3d41.3022252!4d-8.3140115!16s%2Fg%2F11zj1rbpww!19sChIJuen3OwDzJA0R8U3cuokBXww?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Paraíso dos avós,,,"R. Escola da Portela 123, Ribeirão, Portugal",,,PT,R. Escola da Portela 123,41.3539024,-8.548724,"Hospedagem domiciliar in Felgueiras, Portugal",https://www.google.com/maps/place/Para%C3%ADso+dos+av%C3%B3s/data=!4m7!3m6!1s0xd245f00019e9eb9:0x406f97f2a048f6cf!8m2!3d41.3539024!4d-8.548724!16s%2Fg%2F11m5zqfl8f!19sChIJuZ6eAQBfJA0Rz_ZIoPKXb0A?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
G Guest House,,'+351919254004,"Alameda de São Dâmaso 113, 4810-431 Guimarães, Portugal","4,3",,PT,Alameda de São Dâmaso 113,41.441928,-8.2925477,"Hospedaria in Felgueiras, Portugal",https://www.google.com/maps/place/G+Guest+House/data=!4m10!3m9!1s0xd24efc1fe64b0c7:0xb2e8f2d1422a9402!5m2!4m1!1i2!8m2!3d41.441928!4d-8.2925477!16s%2Fg%2F113hplghj!19sChIJx7Bk_sHvJA0RApQqQtHy6LI?authuser=0&hl=pt-BR&rclk=1,No,,
A Cafreal - Alojamento Local,,'+351962783040,"Rua da Misericórdia 8, 4860-352 Cabeceiras de Basto, Portugal",,,PT,Rua da Misericórdia 8,41.5157939,-7.9931957,"Hospedaria in Felgueiras, Portugal",https://www.google.com/maps/place/A+Cafreal+-+Alojamento+Local/data=!4m7!3m6!1s0xd24dba077f62885:0x3ba677f89d131ccd!8m2!3d41.5157939!4d-7.9931957!16s%2Fg%2F11zbftxhp_!19sChIJhSj2d6DbJA0RzRwTnfh3pjs?authuser=0&hl=pt-BR&rclk=1,No,Hospedaria,
Zé mondim,,,"EM1199, 4880, Portugal",,,PT,EM1199,41.4437279,-7.9270511,"Hospedagem domiciliar in Felgueiras, Portugal",https://www.google.com/maps/place/Z%C3%A9+mondim/data=!4m7!3m6!1s0xd24cf7dd28f415d:0x6f754f394c45dd19!8m2!3d41.4437279!4d-7.9270511!16s%2Fg%2F11q1tt9pq5!19sChIJXUGP0n3PJA0RGd1FTDlPdW8?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Santa casa Felgueiras,,,"Felgueiras, Portugal",,,PT,Felgueiras,41.3748772,-8.2095395,"Hospedagem domiciliar in Felgueiras, Portugal",https://www.google.com/maps/place/Santa+casa+Felgueiras/data=!4m7!3m6!1s0xd24eb00196f4ae5:0xdc6e48803b926ed5!8m2!3d41.3748772!4d-8.2095395!16s%2Fg%2F11zjhxmmb_!19sChIJ5UpvGQDrJA0R1W6SO4BIbtw?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Casa de Valinhas,,,Portugal,,,PT,Portugal,41.3202877,-8.2284897,"Hospedagem domiciliar in Felgueiras, Portugal",https://www.google.com/maps/place/Casa+de+Valinhas/data=!4m7!3m6!1s0xd24ed003dce5bc7:0x7238fa53dd1d4899!8m2!3d41.3202877!4d-8.2284897!16s%2Fg%2F11yj4dl8_n!19sChIJx1vOPQDtJA0RmUgd3VP6OHI?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Casa da Vila,,'+351964427793,"Rua Chã da Raposa nº52, 4795-784, Portugal","4,6",,PT,Rua Chã da Raposa nº52,41.3757984,-8.3294176,"Hospedaria in Felgueiras, Portugal",https://www.google.com/maps/place/Casa+da+Vila/data=!4m10!3m9!1s0xd24f21f2a5652a1:0x71e2073f74e2c112!5m2!4m1!1i2!8m2!3d41.3757984!4d-8.3294176!16s%2Fg%2F11bzrpxs4l!19sChIJoVJWKh_yJA0REsHidD8H4nE?authuser=0&hl=pt-BR&rclk=1,No,,
Hotel Albano,,'+351255922012,"nº a 384610-125, R. 25 de Abril 45, Ribeirão, Portugal","3,8",,PT,R. 25 de Abril 45,41.3654341,-8.1993561,"Hotel de 2 estrelas in Felgueiras, Portugal",https://www.google.com/maps/place/Hotel+Albano/data=!4m10!3m9!1s0xd24ebbe27122465:0x363c5a128a8a9896!5m2!4m1!1i2!8m2!3d41.3654341!4d-8.1993561!16s%2Fg%2F1tf5rj0v!19sChIJZSQSJ77rJA0RlpiKihJaPDY?authuser=0&hl=pt-BR&rclk=1,No,,
Casa Dos Pombais,,'+351253412917,"Av. de Londres 2B, Guimarães, Portugal","4,5",,PT,Av. de Londres 2B,41.4421777,-8.3031974,"Hospedaria in Felgueiras, Portugal",https://www.google.com/maps/place/Casa+Dos+Pombais/data=!4m10!3m9!1s0xd24efe6d9de42d3:0xcb3709ef7e5ca002!5m2!4m1!1i2!8m2!3d41.4421777!4d-8.3031974!16s%2Fg%2F1tqnmxwb!19sChIJ00Le2ebvJA0RAqBcfu8JN8s?authuser=0&hl=pt-BR&rclk=1,No,,
Turismo Castelo de Gouveia,,'+351936515515,"Caminho de Casal Paio Várzea, Aliviada e Folhada, 4635-608 Marco de Canaveses, Portugal","4,5",,PT,Aliviada e Folhada,41.203717,-8.102925,"Hotel de 2 estrelas in Felgueiras, Portugal",https://www.google.com/maps/place/Turismo+Castelo+de+Gouveia/data=!4m10!3m9!1s0xd24bda509c852e1:0x3a4106876926ffe!5m2!4m1!1i2!8m2!3d41.203717!4d-8.102925!16s%2Fg%2F11byt6s_6p!19sChIJ4VLICaW9JA0R_m-SdmgQpAM?authuser=0&hl=pt-BR&rclk=1,No,,
Fonte Branca Guest House - Sé,,'+351938852798,"Região Norte, Lgo de Santa Cruz 70 2º andar, 4700-030 Braga, Portugal","5,0",1,PT,Lgo de Santa Cruz 70 2º andar,41.5489145,-8.4270971,"Hotel de 2 estrelas in Felgueiras, Portugal",https://www.google.com/maps/place/Fonte+Branca+Guest+House+-+S%C3%A9/data=!4m10!3m9!1s0xd24fec2fc695555:0x1e370993014c142c!5m2!4m1!1i2!8m2!3d41.5489145!4d-8.4270971!16s%2Fg%2F11ft01qbdp!19sChIJVVVp_ML-JA0RLBRMAZMJNx4?authuser=0&hl=pt-BR&rclk=1,No,,
Residencial das Aves,,'+351252872363,"Av. Comendador Silva Araújo 324, Vila das Aves, Portugal","4,1",,PT,Av. Comendador Silva Araújo 324,41.3622439,-8.4003013,"Hotel de 2 estrelas in Felgueiras, Portugal",https://www.google.com/maps/place/Residencial+das+Aves/data=!4m10!3m9!1s0xd24f408ef4784c5:0x6ee24c74d4edf32b!5m2!4m1!1i2!8m2!3d41.3622439!4d-8.4003013!16s%2Fg%2F1tf8vc_n!19sChIJxYRH7wj0JA0RK_Pt1HRM4m4?authuser=0&hl=pt-BR&rclk=1,No,,
House of Marly,,'+351912424248,"Largo do Concelho 19, 4820-540 Martinhão, Portugal","4,6",,PT,Largo do Concelho 19,41.4649265,-8.1268604,"Hotel de 2 estrelas in Felgueiras, Portugal",https://www.google.com/maps/place/House+of+Marly/data=!4m10!3m9!1s0xd24c2af151d5aeb:0x9c98c7cab028b7c0!5m2!4m1!1i2!8m2!3d41.4649265!4d-8.1268604!16s%2Fg%2F11dxdd4p9x!19sChIJ61odFa_CJA0RwLcosMrHmJw?authuser=0&hl=pt-BR&rclk=1,No,,
AntHouse,,'+351962311140,"São Simão, Portugal","4,3",,PT,São Simão,41.2317325,-8.0537722,"Albergue in Felgueiras, Portugal",https://www.google.com/maps/place/AntHouse/data=!4m10!3m9!1s0xd24bc05c8978721:0xd6a5d459ae74b895!5m2!4m1!1i2!8m2!3d41.2317325!4d-8.0537722!16s%2Fg%2F11f66tcmqq!19sChIJIYeXyAW8JA0Rlbh0rlnUpdY?authuser=0&hl=pt-BR&rclk=1,No,,
Albufeira Hostel,,'+351924432855,"R. Rainha Dona Mafalda 709, 4630-259 Marco de Canaveses, Portugal","4,1",,PT,R. Rainha Dona Mafalda 709,41.1941558,-8.1569287,"Albergue in Felgueiras, Portugal",https://www.google.com/maps/place/Albufeira+Hostel/data=!4m10!3m9!1s0xd24964a928ceb5f:0xe9cfd5b25ffa1dc9!5m2!4m1!1i2!8m2!3d41.1941558!4d-8.1569287!16s%2Fg%2F11c6cxd39s!19sChIJX-uMkkqWJA0RyR36X7LVz-k?authuser=0&hl=pt-BR&rclk=1,No,,
Flag Hotels,,,"Av. do Brasil, 4820-121 Fafe, Portugal","3,8",,PT,Av. do Brasil,41.445815,-8.175707,"Hospedaria in Paços de Ferreira, Portugal",https://www.google.com/maps/place/Flag+Hotels/data=!4m10!3m9!1s0xd24e85f3a792a91:0xe35744176d878555!5m2!4m1!1i2!8m2!3d41.445815!4d-8.175707!16s%2Fg%2F1thssns5!19sChIJkSp5Ol_oJA0RVYWHbRdEV-M?authuser=0&hl=pt-BR&rclk=1,No,,
Hotel Porto Mar,,,"Rua de Brito Capelo 169, 4450-073 Matosinhos, Portugal","3,7",,PT,Rua de Brito Capelo 169,41.185833,-8.693276,"Hotel de 3 estrelas in Paços de Ferreira, Portugal",https://www.google.com/maps/place/Hotel+Porto+Mar/data=!4m10!3m9!1s0xd246f2e290d3b0f:0xa0dab4297b827137!5m2!4m1!1i2!8m2!3d41.185833!4d-8.693276!16s%2Fg%2F1tfryrwc!19sChIJDzsNKS5vJA0RN3GCeym02qA?authuser=0&hl=pt-BR&rclk=1,No,,
Quinta da Costa,,'+351919100404,"Rua da Costa, S/N Vila Cova da Lixa, 4615-511 Vila da Lixa, Portugal","4,4",,PT,S/N Vila Cova da Lixa,41.3209665,-8.1636299,"Hotel de 4 estrelas in Felgueiras, Portugal",https://www.google.com/maps/place/Quinta+da+Costa/data=!4m10!3m9!1s0xd24eacf777b6c9f:0x91c7570a3f12d427!5m2!4m1!1i2!8m2!3d41.3209665!4d-8.1636299!16s%2Fg%2F11c317gsf_!19sChIJn2x7d8_qJA0RJ9QSPwpXx5E?authuser=0&hl=pt-BR&rclk=1,No,,
Quartel do Jacaré,,,"Arco de Baúlhe, Portugal","5,0",1,PT,Arco de Baúlhe,41.483477,-7.9688765,"Hospedagem domiciliar in Felgueiras, Portugal",https://www.google.com/maps/place/Quartel+do+Jacar%C3%A9/data=!4m7!3m6!1s0xd24c581857a43eb:0xda89f0e3efc9b496!8m2!3d41.483477!4d-7.9688765!16s%2Fg%2F11t_t62df4!19sChIJ60N6hYHFJA0RlrTJ7-Pwido?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Pequena Casa rústica com piscina,,,"Avenida da Fábrica 19, 4560-164 Guilhufe, Portugal",,,PT,Avenida da Fábrica 19,41.1944548,-8.3192828,"Hospedagem domiciliar in Felgueiras, Portugal",https://www.google.com/maps/place/Pequena+Casa+r%C3%BAstica+com+piscina/data=!4m7!3m6!1s0xd248f0016572563:0x58e7c5e196356964!8m2!3d41.1944548!4d-8.3192828!16s%2Fg%2F11z1zsjwln!19sChIJYyVXFgCPJA0RZGk1luHF51g?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
InBloom Apartments,,,"Praça de Almeida Garrett 10 1.1, 4000-322 Porto, Portugal","4,6",,PT,Praça de Almeida Garrett 10 1.1,41.1453246,-8.6112267,"Hospedagem domiciliar in Paços de Ferreira, Portugal",https://www.google.com/maps/place/InBloom+Apartments/data=!4m10!3m9!1s0xd2465b90591d229:0xf68c03e045e10ad1!5m2!4m1!1i2!8m2!3d41.1453246!4d-8.6112267!16s%2Fg%2F11krhxpvcj!19sChIJKdKRBbllJA0R0QrhReADjPY?authuser=0&hl=pt-BR&rclk=1,No,,
Porto,,,"R. das Flores, Porto, Portugal",,,PT,R. das Flores,41.1444265,-8.6128489,"Hospedagem domiciliar in Paços de Ferreira, Portugal",https://www.google.com/maps/place/Porto/data=!4m10!3m9!1s0xd2465007ffa1653:0x1b23d9c111ac9a0b!5m2!4m1!1i2!8m2!3d41.1444265!4d-8.6128489!16s%2Fg%2F11yzkpmvhy!19sChIJUxb6fwBlJA0RC5qsEcHZIxs?authuser=0&hl=pt-BR&rclk=1,No,,
Quinta da Torre de Baixo,,'+351913750446,"Rua de Valadares 933, 4635-660 Amarante, Portugal","5,0",,PT,Rua de Valadares 933,41.2189632,-8.1001981,"Hospedagem domiciliar in Felgueiras, Portugal",https://www.google.com/maps/place/Quinta+da+Torre+de+Baixo/data=!4m7!3m6!1s0xd24bdc88b110727:0x4a620039e6810bee!8m2!3d41.2189632!4d-8.1001981!16s%2Fg%2F11fz9zvx88!19sChIJJwcRi8i9JA0R7guB5jkAYko?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
Apartamento,,,"Rua dos Mártires da Liberdade 27, 4050-358 Porto, Portugal",,,PT,Rua dos Mártires da Liberdade 27,41.1507286,-8.6143384,"Hospedagem domiciliar in Paços de Ferreira, Portugal",https://www.google.com/maps/place/Apartamento/data=!4m7!3m6!1s0xd2465004d62e449:0x9832779a66c22baf!8m2!3d41.1507286!4d-8.6143384!16s%2Fg%2F11z9f4ztd2!19sChIJSeRiTQBlJA0RryvCZpp3Mpg?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar,
